,day,hour,min,price,inventory,date,timestamp,minute,main_contract,main_volume,main_contract_clean,signal,opti_price
80,45544,8,0,69.71,-5,2024-09-09,2024-09-09 08:00:00,2024-09-09 08:00:00,JYU24.csv,75,JYU24.csv,2.0,69.69999999999999
81,45544,10,0,70.105,-6,2024-09-09,2024-09-09 10:00:00,2024-09-09 10:00:00,JYU24.csv,498,JYU24.csv,-1.0,70.11500000000001
82,45544,10,20,70.095,-5,2024-09-09,2024-09-09 10:20:00,2024-09-09 10:20:00,JYU24.csv,165,JYU24.csv,1.0,70.085
83,45544,10,30,70.14,2,2024-09-09,2024-09-09 10:30:00,2024-09-09 10:30:00,JYU24.csv,727,JYU24.csv,7.0,70.13
84,45544,11,0,70.135,-2,2024-09-09,2024-09-09 11:00:00,2024-09-09 11:00:00,JYU24.csv,329,JYU24.csv,-4.0,70.14500000000001
85,45544,11,10,70.055,3,2024-09-09,2024-09-09 11:10:00,2024-09-09 11:10:00,JYU24.csv,118,JYU24.csv,5.0,70.045
86,45544,11,20,70.125,1,2024-09-09,2024-09-09 11:20:00,2024-09-09 11:20:00,JYU24.csv,80,JYU24.csv,-2.0,70.135
87,45544,11,30,70.025,2,2024-09-09,2024-09-09 11:30:00,2024-09-09 11:30:00,JYU24.csv,217,JYU24.csv,1.0,70.015
88,45544,11,40,70.05,4,2024-09-09,2024-09-09 11:40:00,2024-09-09 11:40:00,JYU24.csv,155,JYU24.csv,2.0,70.03999999999999
89,45544,11,50,70.015,-2,2024-09-09,2024-09-09 11:50:00,2024-09-09 11:50:00,JYU24.csv,78,JYU24.csv,-6.0,70.025
90,45544,13,0,70.06,2,2024-09-09,2024-09-09 13:00:00,2024-09-09 13:00:00,JYU24.csv,45,JYU24.csv,4.0,70.05
91,45545,2,30,69.865,3,2024-09-10,2024-09-10 02:30:00,2024-09-10 02:30:00,JYU24.csv,55,JYU24.csv,1.0,69.85499999999999
92,45545,8,0,69.93,-3,2024-09-10,2024-09-10 08:00:00,2024-09-10 08:00:00,JYU24.csv,64,JYU24.csv,-6.0,69.94000000000001
93,45545,8,30,70.01,-4,2024-09-10,2024-09-10 08:30:00,2024-09-10 08:30:00,JYU24.csv,189,JYU24.csv,-1.0,70.02000000000001
94,45545,8,50,70.09,-6,2024-09-10,2024-09-10 08:50:00,2024-09-10 08:50:00,JYU24.csv,66,JYU24.csv,-2.0,70.10000000000001
95,45545,9,0,70.055,-3,2024-09-10,2024-09-10 09:00:00,2024-09-10 09:00:00,JYU24.csv,158,JYU24.csv,3.0,70.045
96,45545,9,10,70.025,-1,2024-09-10,2024-09-10 09:10:00,2024-09-10 09:10:00,JYU24.csv,145,JYU24.csv,2.0,70.015
97,45545,10,20,70.205,-2,2024-09-10,2024-09-10 10:20:00,2024-09-10 10:20:00,JYU24.csv,652,JYU24.csv,-1.0,70.215
98,45545,10,30,70.145,2,2024-09-10,2024-09-10 10:30:00,2024-09-10 10:30:00,JYU24.csv,376,JYU24.csv,4.0,70.13499999999999
99,45545,10,40,70.175,3,2024-09-10,2024-09-10 10:40:00,2024-09-10 10:40:00,JYU24.csv,460,JYU24.csv,1.0,70.16499999999999
100,45545,10,50,70.125,-1,2024-09-10,2024-09-10 10:50:00,2024-09-10 10:50:00,JYU24.csv,422,JYU24.csv,-4.0,70.135
101,45545,11,0,70.13,-2,2024-09-10,2024-09-10 11:00:00,2024-09-10 11:00:00,JYU24.csv,603,JYU24.csv,-1.0,70.14
102,45545,11,50,70.27,-3,2024-09-10,2024-09-10 11:50:00,2024-09-10 11:50:00,JYU24.csv,245,JYU24.csv,-1.0,70.28
103,45545,12,10,70.32,-2,2024-09-10,2024-09-10 12:10:00,2024-09-10 12:10:00,JYU24.csv,89,JYU24.csv,1.0,70.30999999999999
104,45545,13,0,70.255,-1,2024-09-10,2024-09-10 13:00:00,2024-09-10 13:00:00,JYU24.csv,106,JYU24.csv,1.0,70.24499999999999
105,45546,6,30,70.695,-4,2024-09-11,2024-09-11 06:30:00,2024-09-11 06:30:00,JYU24.csv,108,JYU24.csv,-3.0,70.705
106,45546,8,0,70.625,-1,2024-09-11,2024-09-11 08:00:00,2024-09-11 08:00:00,JYU24.csv,249,JYU24.csv,3.0,70.615
107,45546,8,40,70.28,2,2024-09-11,2024-09-11 08:40:00,2024-09-11 08:40:00,JYU24.csv,715,JYU24.csv,3.0,70.27
108,45546,9,0,70.32,-2,2024-09-11,2024-09-11 09:00:00,2024-09-11 09:00:00,JYU24.csv,482,JYU24.csv,-4.0,70.33
109,45546,9,20,70.39,-1,2024-09-11,2024-09-11 09:20:00,2024-09-11 09:20:00,JYZ24.csv,134,JYU24.csv,1.0,70.38
110,45546,9,30,70.31,-5,2024-09-11,2024-09-11 09:30:00,2024-09-11 09:30:00,JYU24.csv,697,JYU24.csv,-4.0,70.32000000000001
111,45546,9,40,70.36,-6,2024-09-11,2024-09-11 09:40:00,2024-09-11 09:40:00,JYU24.csv,362,JYU24.csv,-1.0,70.37
112,45546,9,50,70.49,-2,2024-09-11,2024-09-11 09:50:00,2024-09-11 09:50:00,JYU24.csv,278,JYU24.csv,4.0,70.47999999999999
113,45546,10,20,70.815,-5,2024-09-11,2024-09-11 10:20:00,2024-09-11 10:20:00,JYU24.csv,491,JYU24.csv,-3.0,70.825
114,45546,10,30,70.755,1,2024-09-11,2024-09-11 10:30:00,2024-09-11 10:30:00,JYU24.csv,423,JYU24.csv,6.0,70.74499999999999
115,45546,10,40,70.74,4,2024-09-11,2024-09-11 10:40:00,2024-09-11 10:40:00,JYU24.csv,220,JYU24.csv,3.0,70.72999999999999
116,45546,10,50,70.825,-2,2024-09-11,2024-09-11 10:50:00,2024-09-11 10:50:00,JYU24.csv,409,JYU24.csv,-6.0,70.83500000000001
117,45546,11,0,70.77,-6,2024-09-11,2024-09-11 11:00:00,2024-09-11 11:00:00,JYU24.csv,681,JYU24.csv,-4.0,70.78
118,45546,11,10,70.72,-3,2024-09-11,2024-09-11 11:10:00,2024-09-11 11:10:00,JYU24.csv,210,JYU24.csv,3.0,70.71
119,45546,11,20,70.67,-5,2024-09-11,2024-09-11 11:20:00,2024-09-11 11:20:00,JYU24.csv,255,JYU24.csv,-2.0,70.68
120,45546,11,30,70.755,-7,2024-09-11,2024-09-11 11:30:00,2024-09-11 11:30:00,JYU24.csv,81,JYU24.csv,-2.0,70.765
121,45546,11,40,70.685,-5,2024-09-11,2024-09-11 11:40:00,2024-09-11 11:40:00,JYU24.csv,318,JYU24.csv,2.0,70.675
122,45546,11,50,70.59,-3,2024-09-11,2024-09-11 11:50:00,2024-09-11 11:50:00,JYU24.csv,246,JYU24.csv,2.0,70.58
123,45546,12,0,70.605,-5,2024-09-11,2024-09-11 12:00:00,2024-09-11 12:00:00,JYU24.csv,153,JYU24.csv,-2.0,70.61500000000001
124,45546,12,20,70.49,-3,2024-09-11,2024-09-11 12:20:00,2024-09-11 12:20:00,JYU24.csv,191,JYU24.csv,2.0,70.47999999999999
125,45546,13,0,70.5,1,2024-09-11,2024-09-11 13:00:00,2024-09-11 13:00:00,JYU24.csv,90,JYU24.csv,4.0,70.49
126,45547,8,0,70.155,-2,2024-09-12,2024-09-12 08:00:00,2024-09-12 08:00:00,JYU24.csv,120,JYZ24.csv,-3.0,71.055
127,45547,9,0,70.385,-1,2024-09-12,2024-09-12 09:00:00,2024-09-12 09:00:00,JYU24.csv,381,JYU24.csv,1.0,70.375
128,45547,9,10,70.4,-3,2024-09-12,2024-09-12 09:10:00,2024-09-12 09:10:00,JYU24.csv,214,JYU24.csv,-2.0,70.41000000000001
129,45547,9,20,70.325,-1,2024-09-12,2024-09-12 09:20:00,2024-09-12 09:20:00,JYZ24.csv,216,JYZ24.csv,2.0,71.2
130,45547,9,30,70.305,1,2024-09-12,2024-09-12 09:30:00,2024-09-12 09:30:00,JYZ24.csv,324,JYU24.csv,2.0,70.295
131,45547,9,40,70.315,-1,2024-09-12,2024-09-12 09:40:00,2024-09-12 09:40:00,JYU24.csv,244,JYU24.csv,-2.0,70.325
132,45547,10,0,70.42,-4,2024-09-12,2024-09-12 10:00:00,2024-09-12 10:00:00,JYU24.csv,296,JYU24.csv,-3.0,70.43
133,45547,10,10,70.33,-1,2024-09-12,2024-09-12 10:10:00,2024-09-12 10:10:00,JYU24.csv,307,JYU24.csv,3.0,70.32
134,45547,10,20,70.245,2,2024-09-12,2024-09-12 10:20:00,2024-09-12 10:20:00,JYU24.csv,308,JYU24.csv,3.0,70.235
135,45547,10,30,70.25,-1,2024-09-12,2024-09-12 10:30:00,2024-09-12 10:30:00,JYZ24.csv,111,JYZ24.csv,-3.0,71.14500000000001
136,45547,11,0,70.195,-3,2024-09-12,2024-09-12 11:00:00,2024-09-12 11:00:00,JYU24.csv,349,JYU24.csv,-2.0,70.205
137,45547,13,0,70.18,-1,2024-09-12,2024-09-12 13:00:00,2024-09-12 13:00:00,JYU24.csv,95,JYU24.csv,2.0,70.17
138,45548,6,30,72.03,-5,2024-09-13,2024-09-13 06:30:00,2024-09-13 06:30:00,JYZ24.csv,55,JYZ24.csv,-4.0,72.045
139,45548,8,0,71.89,-9,2024-09-13,2024-09-13 08:00:00,2024-09-13 08:00:00,JYZ24.csv,333,JYZ24.csv,-4.0,71.905
140,45548,9,0,71.95,-3,2024-09-13,2024-09-13 09:00:00,2024-09-13 09:00:00,JYZ24.csv,310,JYZ24.csv,6.0,71.935
141,45548,9,10,72.025,0,2024-09-13,2024-09-13 09:10:00,2024-09-13 09:10:00,JYZ24.csv,275,JYZ24.csv,3.0,72.01
142,45548,9,20,72.075,-6,2024-09-13,2024-09-13 09:20:00,2024-09-13 09:20:00,JYZ24.csv,256,JYZ24.csv,-6.0,72.09
143,45548,9,30,72.085,-7,2024-09-13,2024-09-13 09:30:00,2024-09-13 09:30:00,JYZ24.csv,302,JYZ24.csv,-1.0,72.1
144,45548,9,50,72.09,-9,2024-09-13,2024-09-13 09:50:00,2024-09-13 09:50:00,JYZ24.csv,927,JYZ24.csv,-2.0,72.105
145,45548,10,30,72.02,-2,2024-09-13,2024-09-13 10:30:00,2024-09-13 10:30:00,JYZ24.csv,254,JYZ24.csv,7.0,72.005
146,45548,11,0,71.99,-6,2024-09-13,2024-09-13 11:00:00,2024-09-13 11:00:00,JYZ24.csv,253,JYZ24.csv,-4.0,72.005
147,45548,11,10,72.025,-10,2024-09-13,2024-09-13 11:10:00,2024-09-13 11:10:00,JYZ24.csv,124,JYZ24.csv,-4.0,72.04
148,45548,11,50,72.015,-9,2024-09-13,2024-09-13 11:50:00,2024-09-13 11:50:00,JYZ24.csv,99,JYZ24.csv,1.0,72.0
149,45548,13,0,71.9,-5,2024-09-13,2024-09-13 13:00:00,2024-09-13 13:00:00,JYZ24.csv,139,JYZ24.csv,4.0,71.885
150,45548,16,15,71.83,0,2024-09-13,2024-09-13 16:15:00,2024-09-13 16:15:00,JYZ24.csv,21,JYZ24.csv,5.0,71.815
151,45551,6,30,72.255,-3,2024-09-16,2024-09-16 06:30:00,2024-09-16 06:30:00,JYZ24.csv,82,JYZ24.csv,-3.0,72.27
152,45551,8,0,72.365,-5,2024-09-16,2024-09-16 08:00:00,2024-09-16 08:00:00,JYZ24.csv,307,JYZ24.csv,-2.0,72.38
153,45551,8,40,72.165,-6,2024-09-16,2024-09-16 08:40:00,2024-09-16 08:40:00,JYZ24.csv,765,JYZ24.csv,-1.0,72.17500000000001
154,45551,9,0,72.185,-7,2024-09-16,2024-09-16 09:00:00,2024-09-16 09:00:00,JYZ24.csv,267,JYZ24.csv,-1.0,72.2
155,45551,9,20,72.105,-5,2024-09-16,2024-09-16 09:20:00,2024-09-16 09:20:00,JYZ24.csv,423,JYZ24.csv,2.0,72.09
156,45551,10,10,71.95,-2,2024-09-16,2024-09-16 10:10:00,2024-09-16 10:10:00,JYZ24.csv,177,JYZ24.csv,3.0,71.935
157,45551,10,40,72.13,0,2024-09-16,2024-09-16 10:40:00,2024-09-16 10:40:00,JYZ24.csv,237,JYZ24.csv,2.0,72.115
158,45551,11,0,72.075,-4,2024-09-16,2024-09-16 11:00:00,2024-09-16 11:00:00,JYZ24.csv,192,JYZ24.csv,-4.0,72.08500000000001
159,45551,11,10,72.0,1,2024-09-16,2024-09-16 11:10:00,2024-09-16 11:10:00,JYZ24.csv,153,JYZ24.csv,5.0,71.985
160,45551,11,30,71.985,-4,2024-09-16,2024-09-16 11:30:00,2024-09-16 11:30:00,JYZ24.csv,178,JYZ24.csv,-5.0,71.995
161,45551,11,40,71.915,-6,2024-09-16,2024-09-16 11:40:00,2024-09-16 11:40:00,JYZ24.csv,168,JYZ24.csv,-2.0,71.92500000000001
162,45551,12,0,71.9,-4,2024-09-16,2024-09-16 12:00:00,2024-09-16 12:00:00,JYZ24.csv,177,JYZ24.csv,2.0,71.885
