time,open,high,low,close,volume
2025-09-23 02:26:00,128.33,128.35,128.33,128.35,156
2025-09-23 02:27:00,128.36,128.36,128.34,128.35,304
2025-09-23 02:28:00,128.35,128.36,128.34,128.34,1010
2025-09-23 02:29:00,128.35,128.35,128.34,128.35,185
2025-09-23 02:30:00,128.34,128.36,128.34,128.36,171
2025-09-23 02:31:00,128.36,128.36,128.35,128.35,357
2025-09-23 02:32:00,128.35,128.35,128.32,128.32,939
2025-09-23 02:33:00,128.32,128.32,128.31,128.32,425
2025-09-23 02:34:00,128.32,128.32,128.32,128.32,67
2025-09-23 02:35:00,128.32,128.33,128.32,128.32,740
2025-09-23 02:36:00,128.33,128.33,128.31,128.32,648
2025-09-23 02:37:00,128.32,128.33,128.31,128.33,195
2025-09-23 02:38:00,128.33,128.33,128.32,128.33,42
2025-09-23 02:39:00,128.34,128.35,128.34,128.35,361
2025-09-23 02:40:00,128.34,128.34,128.33,128.34,383
2025-09-23 02:41:00,128.33,128.34,128.33,128.34,37
2025-09-23 02:42:00,128.33,128.34,128.33,128.34,24
2025-09-23 02:43:00,128.34,128.35,128.33,128.34,750
2025-09-23 02:44:00,128.34,128.34,128.32,128.32,527
2025-09-23 02:45:00,128.33,128.33,128.32,128.32,147
2025-09-23 02:46:00,128.32,128.32,128.31,128.31,683
2025-09-23 02:47:00,128.32,128.32,128.32,128.32,73
2025-09-23 02:48:00,128.32,128.32,128.3,128.3,369
2025-09-23 02:49:00,128.31,128.32,128.3,128.32,775
2025-09-23 02:50:00,128.32,128.33,128.32,128.33,35
2025-09-23 02:51:00,128.33,128.33,128.31,128.33,797
2025-09-23 02:52:00,128.32,128.34,128.32,128.34,866
2025-09-23 02:53:00,128.34,128.35,128.33,128.35,799
2025-09-23 02:54:00,128.35,128.35,128.33,128.33,304
2025-09-23 02:55:00,128.33,128.33,128.32,128.32,727
2025-09-23 02:56:00,128.33,128.35,128.33,128.35,1367
2025-09-23 02:57:00,128.34,128.35,128.34,128.35,672
2025-09-23 02:58:00,128.34,128.37,128.34,128.36,2016
2025-09-23 02:59:00,128.37,128.37,128.36,128.37,1274
2025-09-23 03:00:00,128.36,128.41,128.36,128.4,5558
2025-09-23 03:01:00,128.4,128.4,128.36,128.36,2182
